Num Units,Batch Size,Epochs,Dense Activation,drop,optimizer,"Fold Results (accuracy, precision, recall, f1)"
512,8,100,relu,0.5,Adam,"[(1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0), (0.9954954954954955, 0.9955326983552195, 0.9954954954954955, 0.9954878183101751), (0.9984984984984985, 0.9985059686552225, 0.9984984984984985, 0.9984984891140555)]"
512,32,35,relu,0.2,Adam,"[(0.9940029985007496, 0.9940328343291042, 0.9940029985007496, 0.9939914989229485), (0.9955022488755623, 0.9955687181040022, 0.9955022488755623, 0.9955019958628296), (0.9970014992503748, 0.9970311873766088, 0.9970014992503748, 0.997001424285982), (0.9984984984984985, 0.9985059686552225, 0.9984984984984985, 0.9984984891140555), (0.9954954954954955, 0.9955326983552195, 0.9954954954954955, 0.9954878183101751)]"
512,32,35,relu,0.5,Adam,"[(0.9970014992503748, 0.9970014992503748, 0.9970014992503748, 0.9970014992503748), (0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (0.9970014992503748, 0.9970164171645521, 0.9970014992503748, 0.9969977041078829), (0.996996996996997, 0.9970267296999971, 0.996996996996997, 0.9969969219200451), (0.9984984984984985, 0.9985059686552225, 0.9984984984984985, 0.9984984891140555)]"
512,32,60,relu,0.2,Adam,"[(0.9805097451274363, 0.9816992911994707, 0.9805097451274363, 0.9805364023105251), (1.0, 1.0, 1.0, 1.0), (0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (0.993993993993994, 0.994046063205218, 0.993993993993994, 0.9939937869653975), (0.9954954954954955, 0.9955476386686672, 0.9954954954954955, 0.9954915908562761)]"
512,32,60,relu,0.5,Adam,"[(0.9970014992503748, 0.9970311873766088, 0.9970014992503748, 0.997001424285982), (0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (1.0, 1.0, 1.0, 1.0), (0.9984984984984985, 0.9985059686552225, 0.9984984984984985, 0.9984984891140555), (0.996996996996997, 0.9970267296999971, 0.996996996996997, 0.9969969219200451)]"
512,32,100,relu,0.2,Adam,"[(0.992503748125937, 0.9926865835374995, 0.992503748125937, 0.992514097119689), (0.9970014992503748, 0.9970089582074635, 0.9970014992503748, 0.9969977323602651), (0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (0.9954954954954955, 0.9955028905752673, 0.9954954954954955, 0.9954954673421664), (0.996996996996997, 0.9970044671537209, 0.996996996996997, 0.996996987612554)]"
512,32,100,relu,0.5,Adam,"[(0.9970014992503748, 0.9970311873766088, 0.9970014992503748, 0.997001424285982), (0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (0.9970014992503748, 0.9970311873766088, 0.9970014992503748, 0.997001424285982), (0.9954954954954955, 0.9955620645275818, 0.9954954954954955, 0.9954952421028639), (0.996996996996997, 0.9970119373104448, 0.996996996996997, 0.9969931288871783)]"
512,64,35,relu,0.2,Adam,"[(0.9970014992503748, 0.9970311873766088, 0.9970014992503748, 0.997001424285982), (0.9955022488755623, 0.9955687181040022, 0.9955022488755623, 0.9955019958628296), (0.9955022488755623, 0.9955393959588849, 0.9955022488755623, 0.9954945832002648), (0.993993993993994, 0.9940530177924044, 0.993993993993994, 0.9939975028947151), (0.9819819819819819, 0.9823427496033955, 0.9819819819819819, 0.9819693757639497)]"
512,64,35,relu,0.5,Adam,"[(0.9970014992503748, 0.9970311873766088, 0.9970014992503748, 0.9970052006877271), (1.0, 1.0, 1.0, 1.0), (0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (0.9984984984984985, 0.9985059686552225, 0.9984984984984985, 0.9984984891140555), (0.9984984984984985, 0.9985059686552225, 0.9984984984984985, 0.9984984891140555)]"
512,64,60,relu,0.2,Adam,"[(0.9910044977511244, 0.9910335861172325, 0.9910044977511244, 0.991004272857946), (0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (0.996996996996997, 0.9970267296999971, 0.996996996996997, 0.9969969219200451), (0.996996996996997, 0.9970044671537209, 0.996996996996997, 0.996996987612554)]"
